"id","host_since","host_location","host_response_time","host_response_rate","host_neighborhood","host_has_profile_pic","host_identity_verified","street","neighborhood","city","suburb","state","zipcode","smart_location","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","reviews_per_month","properties.ABB_NAME"
157427,"6/18/2011","Melbourne, Victoria, Australia","within an hour","100%","","t","t","Belgrave, VIC, Australia","","Yarra Ranges","Belgrave","VIC","3160","Belgrave, Australia",-37.90604688,145.3506869,"t","Guest suite","Entire home/apt",2,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),""Free street parking"",Heating,Washer,Dryer,""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Patio or balcony"",""Garden or backyard""}",161,670,2400,NA,NA,1,1,1125,27,96,0.31,"Yarra Ranges"
161033,"7/3/2011","Australia","within a few hours","80%","","t","f","Chum Creek, VIC, Australia","","Yarra Ranges","Chum Creek","VIC","3777","Chum Creek, Australia",-37.6328188,145.4976618,"t","Farm stay","Entire home/apt",2,1,1,1,"Real Bed","{""Free parking on premises"",Breakfast,Heating,Washer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed""}",80,450,NA,NA,8,2,2,14,203,95,2.29,"Yarra Ranges"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163077,"10/31/2009","Melbourne, Victoria, Australia","within an hour","100%","St Kilda","t","t","Elwood, VIC, Australia","Elwood","Port Phillip","Elwood","VIC","3184","Elwood, Australia",-37.8795903,144.9916545,"t","Apartment","Entire home/apt",3,1,1,2,"Real Bed","{TV,Internet,Wifi,Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",138,1113,3892,450,100,2,3,28,36,92,0.41,"Port Phillip"
167067,"7/9/2011","Mt Waverley, Victoria, Australia","N/A","N/A","","t","f","Mount Waverley, VIC, Australia","","Monash","Mount Waverley","VIC","3149","Mount Waverley, Australia",-37.87145933,145.1298441,"t","Apartment","Private room",2,1,1,1,"Real Bed","{TV,Internet,Wifi,Kitchen,Heating,""Family/kid friendly"",Washer,""Smoke detector"",Essentials,Hangers,Iron,Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",46,280,980,NA,NA,1,4,730,69,88,0.78,"Monash"
171291,"4/12/2011","Melbourne, Victoria, Australia","within an hour","100%","Middle Park","t","t","Middle Park, VIC, Australia","Middle Park","Port Phillip","Middle Park","VIC","3206","Middle Park, Australia",-37.85290675,144.9604902,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,Internet,Wifi,Pool,Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Long term stays allowed"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Wide clearance to bed"",""Accessible-height bed"",Beachfront}",199,1100,4300,200,90,2,3,30,7,97,0.18,"Port Phillip"
173426,"7/11/2011","Melbourne, Victoria, Australia","N/A","N/A","Northcote","t","f","Melbourne, VIC, Australia","Northcote","Darebin","Melbourne","VIC","3070","Melbourne, Australia",-37.76315408,144.9857754,"t","House","Private room",1,1.5,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",""Free street parking"",""Indoor fireplace"",Heating,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Host greets you""}",36,350,NA,0,18,1,1,7,17,99,0.19,"Darebin"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189406,"8/3/2011","Melbourne, Victoria, Australia","within an hour","100%","Richmond","t","t","Richmond, VIC, Australia","Richmond","Yarra","Richmond","VIC","3121","Richmond, Australia",-37.81757628,144.9983269,"t","Condominium","Entire home/apt",3,1,1,2,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""High chair"",""Children’s books and toys"",""Pack ’n Play/travel crib"",""Hot water"",""Long term stays allowed""}",161,1030,3400,250,0,2,3,90,16,94,0.2,"Yarra"
189434,"8/3/2011","Melbourne, Victoria, Australia","within an hour","100%","Richmond","t","t","Carlton, VIC, Australia","Carlton","Melbourne","Carlton","VIC","3053","Carlton, Australia",-37.79870029,144.9667125,"t","Condominium","Entire home/apt",3,1,1,2,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""High chair"",""Children’s books and toys"",""Pack ’n Play/travel crib"",""Hot water"",""Long term stays allowed""}",161,1030,3400,250,0,2,3,90,36,96,0.49,"Melbourne"
210568,"8/30/2011","Melbourne, Victoria, Australia","within an hour","100%","Caulfield","t","f","Caulfield North, VIC, Australia","Caulfield","Glen Eira","Caulfield North","VIC","3161","Caulfield North, Australia",-37.8689833,145.0277492,"t","House","Private room",2,2,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water""}",58,330,1300,140,20,1,3,1095,21,95,0.24,"Glen Eira"
213348,"6/11/2011","Melbourne, Victoria, Australia","within a day","100%","","t","t","St Kilda, VIC, Australia","St Kilda","Port Phillip","St Kilda","VIC","3182","St Kilda, Australia",-37.85874202,144.9863331,"t","House","Private room",1,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Indoor fireplace"",Heating,Washer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",71,500,1200,NA,50,1,3,760,3,93,0.12,"Port Phillip"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215787,"6/14/2011","Pontorson, Normandy, France","within a few hours","100%","East Melbourne","t","t","Richmond, VIC, Australia","Richmond","Yarra","Richmond","VIC","3121","Richmond, Australia",-37.81860841,144.9899552,"f","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,""Smoke detector"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets""}",93,750,2250,500,160,1,30,365,41,91,0.49,"Yarra"
227028,"9/20/2011","Australia","within an hour","100%","Central Business District","t","f","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81571435,144.9674823,"t","Apartment","Entire home/apt",3,1,2,2,"Real Bed","{TV,Internet,Wifi,Kitchen,""Paid parking off premises"",Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Children’s books and toys"",""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",""Bed linens"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Long term stays allowed""}",220,1400,3862,150,85,2,2,1125,70,95,0.86,"Melbourne"
227964,"9/15/2011","Melbourne, Victoria, Australia","N/A","N/A","","t","t","Melbourne, VIC, Australia","Brunswick","Moreland","Melbourne","VIC","3056","Melbourne, Australia",-37.76957226,144.9704836,"f","Bed and breakfast","Private room",1,1,1,1,"Real Bed","{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Essentials,Shampoo,Hangers,""Laptop friendly workspace""}",90,550,2320,100,60,1,7,60,7,100,0.08,"Moreland"
229430,"9/23/2011","Melbourne, Victoria, Australia","within a day","50%","Hawthorn","t","f","Melbourne , VIC, Australia","Hawthorn","Boroondara","Melbourne","Victoria","3123","Melbourne , Australia",-37.82994729,145.0510196,"t","House","Private room",1,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",Essentials}",48,300,NA,100,NA,1,2,7,23,97,0.27,"Boroondara"
230790,"9/22/2011","Belgrave, Victoria, Australia","within an hour","100%","","t","f","Belgrave, VIC, Australia","","Yarra Ranges","Belgrave","VIC","3160","Belgrave, Australia",-37.9051353,145.3526067,"t","Bed and breakfast","Entire home/apt",10,6,5,10,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Fire extinguisher"",Essentials}",140,700,2500,NA,NA,6,1,28,60,95,1.17,"Yarra Ranges"
232088,"9/27/2011","Melbourne, Victoria, Australia","within an hour","100%","","t","t","Hadfield, VIC, Australia","Coburg","Moreland","Hadfield","VIC","3046","Hadfield, Australia",-37.71003134,144.9515697,"t","Guesthouse","Entire home/apt",5,2,2,5,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Gym,""Free street parking"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Pocket wifi"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""EV charger"",""Single level home"",""BBQ grill"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Disabled parking spot"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Accessible-height bed"",""Step-free access"",""Wide doorway"",""Accessible-height toilet"",""Wide clearance to shower, toilet"",""Step-free access"",""Wide entryway"",""Host greets you"",""Handheld shower head""}",78,600,2000,250,60,2,4,1825,14,93,0.17,"Moreland"
232812,"8/10/2011","Parkville, Victoria, Australia","within an hour","100%","","t","f","Parkville, VIC, Australia","Parkville","Melbourne","Parkville","VIC","3052","Parkville, Australia",-37.78569716,144.9561554,"t","Condominium","Entire home/apt",2,2,2,2,"Real Bed","{TV,Internet,Wifi,Kitchen,""Free parking on premises"",Breakfast,Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Hot water""}",190,900,2500,200,100,2,2,60,8,83,0.09,"Melbourne"
234407,"9/29/2011","Melbourne, Victoria, Australia","within a day","100%","","t","f","Hadfield, VIC, Australia","","Moreland","Hadfield","VIC","3046","Hadfield, Australia",-37.70808721,144.9475521,"t","Apartment","Private room",2,1,1,1,"Futon","{TV,""Air conditioning"",""Free parking on premises"",Heating,Washer}",61,420,NA,300,NA,1,1,7,44,95,0.51,"Moreland"
240410,"10/7/2011","Melbourne, Victoria, Australia","within an hour","100%","North Melbourne","t","f","North Melbourne, VIC, Australia","North Melbourne","Melbourne","North Melbourne","VIC","3051","North Melbourne, Australia",-37.80506804,144.9519044,"t","Apartment","Entire home/apt",3,1,1,2,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""High chair"",Crib,""Hot water"",""Luggage dropoff allowed"",""Wide hallway clearance"",""Step-free access"",""Wide clearance to bed"",""Accessible-height bed"",""Step-free access"",Other,""Roll-in shower""}",155,910,3300,NA,NA,2,2,760,60,96,0.78,"Melbourne"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244952,"11/15/2010","Melbourne, Victoria, Australia","within a day","92%","Collingwood/Fitzroy","t","t","Fitzroy, VIC, Australia","Fitzroy","Yarra","Fitzroy","VIC","3065","Fitzroy, Australia",-37.80403059,144.9790829,"t","Apartment","Entire home/apt",3,1,1,1,"Real Bed","{TV,Internet,Wifi,Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed""}",125,900,3400,NA,70,2,1,59,260,94,3.01,"Yarra"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247006,"4/27/2011","Albert Park, Victoria, Australia","within an hour","100%","Albert Park","t","t","Albert Park, VIC, Australia","Albert Park","Port Phillip","Albert Park","VIC","3206","Albert Park, Australia",-37.84505683,144.9570998,"t","House","Private room",2,1,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,Gym,Breakfast,Heating,Washer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox}",91,595,NA,0,0,2,2,90,127,93,1.47,"Port Phillip"
247140,"10/16/2011","Perth, Western Australia, Australia","within a few hours","100%","East Melbourne","t","f","Melbourne, VIC, Australia","East Melbourne","Melbourne","Melbourne","VIC","3002","Melbourne, Australia",-37.81700475,144.9767048,"t","Apartment","Entire home/apt",4,2,2,0,"Real Bed","{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,""Buzzer/wireless intercom"",Heating,""Suitable for events"",Washer,Dryer,Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Full kitchen""}",226,1575,NA,300,50,4,3,60,65,98,0.76,"Melbourne"
248235,"10/17/2011","Melbourne, Victoria, Australia","N/A","N/A","Caulfield","t","t","Caulfield North, VIC, Australia","Caulfield","Glen Eira","Caulfield North","VIC","3161","Caulfield North, Australia",-37.86392244,145.0173674,"t","House","Entire home/apt",8,3,5,6,"Real Bed","{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Free street parking"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",Bathtub,""Children’s books and toys"",""Babysitter recommendations"",""Room-darkening shades"",""Children’s dinnerware"",""Game console"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Garden or backyard"",""Wide hallway clearance"",""Wide doorway"",""Well-lit path to entrance"",""Wide clearance to bed"",""Step-free access"",""Step-free access"",""Wide entryway"",Other}",419,2000,NA,500,150,8,4,30,8,97,0.11,"Glen Eira"
252381,"10/31/2009","Melbourne, Victoria, Australia","within an hour","100%","St Kilda","t","t","Elwood, VIC, Australia","Elwood","Port Phillip","Elwood","VIC","3184","Elwood, Australia",-37.88603312,144.9882295,"t","Apartment","Entire home/apt",3,1,1,2,"Real Bed","{TV,Internet,Wifi,Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",129,1113,3892,450,100,2,3,28,36,92,0.43,"Port Phillip"
256186,"10/28/2011","Melbourne, Victoria, Australia","within an hour","100%","","t","t","Collingwood, VIC, Australia","Collingwood","Yarra","Collingwood","VIC","3066","Collingwood, Australia",-37.80176033,144.9847305,"f","Apartment","Entire home/apt",5,1,2,5,"Real Bed","{TV,Internet,Wifi,Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""High chair"",Crib,""Hot water"",""Long term stays allowed"",Other}",120,840,3600,500,80,2,7,365,123,93,1.47,"Yarra"
